rank,cluster_id,question
53,4,자신이 속한 단체에서 타인과의 갈등이 생겼던 경험과 그 문제를 극복하기 위한 경험에 대해 기술하여 주십시오.
54,4,"동화의 핵심가치 '자율', '협업', '변혁' 중2가지를 선택하여 각각을 실천한 경험에 대해 작성해 주시기 바랍니다."
55,4,팀워크 및 협업을 통해 공동의 목표를 달성한 경험을 구체적으로 기술해주세요.
56,4,"협업, 소통, 희생, 봉사, 성장, 변화추구, 중 해당역량을 활용하여 목표를 수행했던 경험을 기입해 주십시오"
57,4,구성원들과 협업하면서 어려움을 겪었던 상황과 이를 극복하기 위해 노력했던 부분을 작성해 주세요.
58,4,다양한 사람의 의견을 듣고 이를 조율하는 본인만의 노하우와 이러한 노하우를 사용했던 경험에 대해 작성해 주십시오.
59,4,"과업 또는 과제 수행 과정에서 다른 사람과 의사소통이 원활하지 않아 갈등이 발생하고 원하는 결과를 기대하기 어려웠던 경험에 대해 기술해 주십시오. 그 이유와 본인의 책임, 해소하기 위한 노력 등을 구체적으로 기술해 주십시오. (500자 이내)"
60,4,일상 또는 업무수행 등에서 공동의 성과 창출을 위해 타인과 협업했었던 사례를 제시하고 해당 사례에서 본인이 어떠한 노력을 하였는지 기술하여 주시기 바랍니다.
61,4,공동과제 수행 시 자신에게 주어진 과업 이상을 했던 경험이나 일을 추진하는 데 있어 타인과의 협력으로 큰 성과를 거두었던 경험을 기술해 주십시오.
62,4,주변 지인과의 관계가 원만하지 못했던 경험과 그 경험을 통하여 본인이 무엇을 얻을 수 있었는지 기재하여 주십시오.(700자 이내)
63,4,본인이 속했던 조직 안에서 의견이나 생각이 다른 구성원을 효과적으로 설득하거나 합의를 이끌어낸 경험에 대해 구체적으로 기술하여 주십시오.
64,4,"[업무성실성] 본인이 세운 원칙, 또는 집단의 규정이나 절차 등을 준수하기 위해 노력했던 사례가 있다면 기술해 주십시오. ① 원칙, 규정 혹은 절차 등을 지키기 위해 노력한 이유는 무엇이었으며, 얼마나 지속했습니까? ② 원칙, 규정 혹은 절차 등을 지키는데 어떤 어려움이 있었으며, 어떻게 극복하여 지속하고 있습니까?"
65,4,[팀워크] 팀 목표를 달성하기 위해 팀원으로서 본인은 주로 어떤 노력을 하는지 최근 사례를 기반으로 기술해 주십시오. ① 팀 목표는 무엇이었으며 본인은 어떤 역할을 수행했습니까? ② 팀 목표달성을 위해 본인에게 주어진 역할 이외에 노력한 부분이 있다면 무엇이었습니까?
66,4,"타인과 함께 일을 할 때 가장 중요하게 생각하는 점을 이유와 함께 설명하고, 그 부분이 맞지 않아 갈등이 발생했던 사례를 자세하게 기술하여 주십시오."
67,4,주어진 과제를 정해진 절차에 따라 공정하게 처리했지만 편법을 사용한 타인에 비해 결과가 좋지 않았던 경험을 기술하고 그러한 상황이 다시 발생한다면 어떻게 할 것인지 이야기해 주십시오.
68,4,지원자 본인이 동료 또는 주위 사람들과 적극적으로 소통하고 협력하면서 융화를 위해 노력하는 사람임을 보여주는 최근 3년 이내의 사례 하나를 기술하십시오.?(최대 600자 입력가능)
69,4,(신뢰받는 Partner) 공동의 목표를 달성하거나 공동의 문제를 해결하기 위해 구성원들과 적극적으로 협력했던 경험에 대해 기술해 주십시오.
70,4,(준법정신 및 윤리의식) 본인의 편의(이익)와 공공의 이익 사이에서 고민했던 경험을 아래의 순서에 따라 기술해 주십시오. - 본인의 편의(이익)와 공공(공동체)의 이익이 상충되었으나 두가지를 적절하게 조율하여 해결하였던 사례 - 본인의 손해나 불편함을 감수하고 공익적 선택을 했던 사례와 그 이유
71,4,"(대인관계) 대인관계에 있어서 본인의 특장점을 아래의 순서에 따라 기술해주십시오. - 대인관계에 있어서 본인의 특장점이 무엇이며, 그 특장점이 돋보였던 사례 - 해당 특장점이 회사생활 및 직무수행에 어떻게 도움이 될수 있는지"
72,4,(문제해결) 본인 또는 속해있는 단체(집단)가 당면했던 문제를 본인의 창의적인 방법으로 해결했던 경험을 기술해 주십시오.
73,4,학교나 조직생활에서 구성원들과의 협동을 통해 좋은 결과를 냈던 경험을 기술해 주시기 바랍니다.
74,4,"공동의 목표를 달성하기 위한 구성원과의 활동 중에 본인과 의견이 달랐던 다른 구성원과의갈등 경험이 있다면, 1)어떠한 갈등이었는지 그리고 이를 해결하기 위한 본인의 노력에 대해 설명해 주십시오. 2)이러한 경험이 향후 기금의 일원으로 생활할 때 어떻게 도움을 줄 수 있을지 구체적으로 기술해 주십시오."
75,4,"본인이 소속된 집단에서 부당한 상황에 직면했던 경험이 있다면, 1) 그 부당한 상황은 어떠했으며 왜 부당하다고 생각했는지 설명해 주십시오. 2)부당한 상황에 직면하였을 때 어떻게 행동했는지 구체적으로 기술해 주십시오."
76,4,귀하가 생각하는 소통과 협력은 무엇인지 서술해주세요. 500자
77,4,어떤 사안에 대해 이해관계자들과 우호적 관계를 형성해 본 경험을 작성해 보십시오.
78,4,"본인의 학교생활, 동아리, 동호회 등 조직 내 일원으로서 동료들과 협력하여 어려움을 극복하고 성과를 달성하기 위해 노력했던 경험에 대해 기술해주시기 바랍니다(500자) * 본인이 수행한 업무가 무엇이며 왜 그러한 업무를 맡게 되었습니까? * 사람들과 함께 일을 처리해나가면서 그 사람들과 긍정적 관계 구축을 위해 추가적으로 기울인 노력과 그 결과에 대해 기술해주시기 바랍니다."
79,4,(의사소통능력) 조직 또는 팀의 공동 목표를 달성하는 과정에서 자신과 의견이 다른 사람과 갈등이 발생했던 사례를 작성하고 갈등을 해결하기 위해 상대방을 설득했던 구체적인 행동을 기술해 주십시오. (500자)
80,4,"혼자 하기 어려운 일에서 다양한 자원 활용, 타인의 협력을 최대한으로 이끌어 내며, Teamwork를 발휘하여 공동의 목표 달성에 기여한 경험에 대해 서술해 주십시오. 및 역할/ 혼자 하기 어렵다고 판단한 이유/ 목표 설정 과정/ 자원(예. 사람, 자료 등) 활용 계획 및 행동/ 구성원들의 참여도 및 의견 차이/ 그에 대한 대응 및 협조를 이끌어 내기 위한 구체적 행동/ 목표 달성 정도 및 본인의 기여도/ 경험의 진실성을 증명할 수 있는 근거가 잘 드러나도록 기술)"
81,4,학교생활 혹은 학교생활 이외에 주력했던 활동
82,4,"조직 내에서 변화를 주도했던 경험을 (가), (나)에 맞춰 기술해 주시기 바랍니다. (가) 당시 진행했던 업무에 대해서 간략히 기술 (나) (가)로 인해 조직에 생긴 변화는 무엇이며, 한국동서발전에서 어떻게 활용될 수 있는지 기술"
83,4,"본인이 속한 조직의 위기 또는 갈등상황을 협력하여 극복한 경험을 (가), (나)에 맞춰 기술해 주시기 바랍니다. (가) 당시의 위기 또는 갈등상황에 대해 간략히 기술 (나) 위기 또는 갈등상황이 발생했을 당시 본인이 어떻게 협력을 이끌어내 상황을 해결했는지에 대해 기술"
84,4,"조직 생활 중 의견충돌이 있었던 경우 어떻게 해결하였는지, 본인의 역할을 중심으로 기술하시오. (500자 이내)"
85,4,고객서비스 관련 업무를 해보신 경험이 있다면 작성해 주십시오. (전화서비스 응대 경험 등) (500자)
86,4,블록체인 관련 경험 혹은 경력에 대해 작성해 주세요.
87,4,"타인과 협력하는 과정에서 가장 어려웠던 일을 사례를 들어 설명하고, 어려움을 어떻게 극복하였으며 그를 통해 무엇을 느꼈는지 서술하여 주십시오."
88,4,"본인의 학교생활, 동아리, 동호회 등 조직 내 일원으로서 동료들과 협력하여 어려움을 극복하고 성과를 달성하기 위해 노력했던 경험에 대해 기술해 주시기 바랍니다."
89,4,약속과 원칙을 지켜 신뢰를 형성하거나 지킨 경험에 대해 구체적으로 기술해 주시기 바랍니다.
90,4,"본인의 경험 중 다양한 배경, 생각을 가진 사람들과 협업하여 문제를 해결한 경험에 대해 기술해 주시기 바랍니다. [1000자 이내 (영문작성 시 2000자)]"
91,4,단체 활동 중 발생한 갈등 상황을 해결하기 위한 본인의 노력이 갈등 해결에 어떠한 영향을 미쳤는지 작성하시기 바랍니다.
92,4,새로운 환경이나 조직에 들어가서 갈등을 겪었던 경험과 이를 성공적으로 극복했던 사례에 대하여 서술해주십시오. (500자 이상 1000자 이내)
93,4,"팀원들과 협력하여 도전적인 목표를 달성한 경험이 있다면, 팀 내에서 지원자가 맡은 역할은 무엇이었고, 목표를 달성하기 위해 어떠한 노력을 했는지 구체적으로 서술해주십시오. * [500자 이내]"
94,4,(직업기초능력: 의사소통) 과업 중 상대방의 의견과 다른 의견을 제시해야 했던 경험을 아래의 순서에 따라 기술해 주십시오. (300~500) ① 당시 상황 기술 ② 본인의 의견을 전달하기 전에 확인하거나 준비한 부분 기술 ③ 본인의 의견을 전달한 방법과 그 방법을 사용한 이유 기술
95,4,"(직업기초능력: 대인관계) 팀장이 아닌 팀의 일원으로서 팀워크를 높이기 위해 노력했던 경험을 아래의 순서에 따라 기술해 주십시오. (300~500) ① 당시 상황 기술(과업목표, 본인의 역할) ② 팀워크를 높이기 위해 노력했던 방법과 그러한 방법을 사용한 이유 기술 ③ 팀워크가 높아졌다고 판단한 이유 기술"
96,4,"공동의 목표를 달성하는 과정에서 다른 사람과 의견 차이가 있어, 상대방을 설득하여 좋은 결과(혹은 실패한 결과)를 얻었던 경험을 다음 세부 항목에 따라 작성해 주십시오."
97,4,"상대방을 설득하기 위한 본인의 논리와 방법은 무엇이었으며, 상대방의 반응과 결과는 어떠했는지에 대해 작성해 주십시오. (250자 이상 ~ 400자 이내)"
98,4,본인의 손해나 불편함을 감수하고 조직 혹은 공동의 이익을 위해 행동한 경험과 그 결과에 대해서 설명해 주십시오. (250자 이상 ~ 400자 이내)
99,4,"(대인관계능력) 조직 및 단체 활동을 하면서, 흩어진 의견을 하나로 통합하여 성공적인 결과를 도출했던 경험에 대하여 기술해 주십시오."
100,4,최근 3년간 이뤘던 성취 중 가장 기억에 남는 일 또는 다양한 입장을 가진 사람들의 의견을 조율하여 협의를 이끌어 낸 경험 등을 서술해 주십시오. (600자 이내)
101,4,"지금까지 살면서 대가를 바라지 않고 귀하가 속한 사회(학교, 조직, 지역사회 등)를 더 좋게 만들기 위해서 공헌한 점이 있다면 구체적으로 서술해 주십시오.(600자 이내)"
102,4,지원 직무 관련 경험 또는 리더십을 발휘하여 주어진 성과를 달성한 경험에 대해 기술해주시기 바랍니다.
103,4,본인이 주도적으로 팀을 이끌어 목표에 도전해 본 경험에 대해 설명해주세요
104,4,"공동의 목표 달성을 위한 협업 경험을 본인이 수행한 역할 중심으로 제시하고, 그 경험을 통해 무엇을 얻었는지 기술해 주십시오."
105,4,"본인이 소속된 조직(학교,동아리 등)에서 타인을 만족시키기 위해 본인이 맡은 역할 이상으로 노력했던 경험에 대하여 그렇게 노력한 이유와 행동, 결과를 포함하여 구체적으로 기술해 주시기 바랍니다."
106,4,본인에게 있어 ‘동료 또는 조직‘은 어떠한 의미가 있나요? 교원그룹에서 왜 이런 질문을 하였을 지에 대한 본인의 의견도 적어주세요
107,4,다른 사람들과 상호 협력하여 남다른 성과를 도출했던 구체적인 사례를 들어 주시고 그 과정에서 얻은 것에 대해 기술해 주시기 바랍니다.
108,4,본인이 주도적으로 팀을 이끌어 목표에 도전해본 경험에 대해 기술해주세요.
109,4,다른 사람들이 당연하게 여겨 의식하지 못했던 비효율적인 것에 대해 문제를 제기하여 해결한 경험에 대해 기술해주세요.
110,4,서로 다른 사고방식이나 환경을 가진 사람들과 과제를 수행하면서 팀워크를 형성하기 위해 노력했던 경험에 대해 기술해주세요.
111,4,다양한 Global(해외) 문화를 이해하고 수용했던 경험에 대해 작성해 주시기 바랍니다.
112,4,고객을 상대하며 고객만족을 위해 적극적으로 노력하였던 경험
113,4,"존중과 배려의 마인드로 타인에게 도움을 주었거나, 타인과의 협업을 통해 갈등 상황을 극복한 경험에 대해 서술하여 주십시오.(800자)"
114,4,3.? 타인과의 갈등을 원만하게 극복한 경험에 대해 기술해 주십시오. 550자
115,4,"조직(예 : 학교, 동아리, 가족 등)의 구성원으로서 갈등이 있었던 상황을 설명하고, 원인, 대처방안, 현재시점에서의 판단을 구체적으로 기술하시오.[ 500자 이상 700자 이내 ]"
116,4,3. 타인과의 관계 속에서 정서적으로 스트레스를 받은 경험이 있습니까? 스트레스를 관리하는 본인의 방법을 구체적인 사례를 기반으로 기술해주십시오. (900byte 이내)
117,4,사람들과 함께 일해 본 경험을 본인이 수행한 역할을 중심으로 들려주세요.
118,4,"공동의 목표를 달성하기 위해 타인과 협업했던 경험과 그 과정에서 본인이 수행한 역할, 그리고 해당 경험을 통해 얻은 것은 무엇인지 작성해 주세요. (최대 700자 입력가능)"
119,4,"조직(예 : 학교, 동아리, 가족 등)의 구성원으로서 갈등이 있었던 상황을 설명하고, 원인, 대처방안, 현재시점에서의 판단을 구체적으로 기술하시오"
120,4,"4. 학교, 동아리 등 소속 집단에서 공동의 성과창출을 위해 본인이 특별히 기여했던 경험과 성과 창출 과정에서 갈등 상황을 해결하기 위해 본인이 남다르게 기울였던 노력을 구체적으로 기술하여 주십시오."
121,4,"3. 본인이 경험한 단체생활 또는 조직생활 중 가장 열정적이고 헌신적이었던 활동에 대해 작성해주십시오. [활동의 이유, 결과 등]"
122,4,새로운 환경이나 조직에서 목표달성을 위해 타인과 소통 및 협력한 경험을 본인의 역할을 중심으로 기술해주십시오.
123,4,4. 서로에 대한 이해를 바탕으로 타인과 소통하고 협업했던 경험을 서술하여 주십시오.
124,4,나와 다른 사람(성격/연령/성별 등)과 협업했던 경험에 대해 기술해 주십시오.
125,4,"2. 자신의 생각이나 의견을 통해 상대방을 성공적으로 설득했던 경험을 상황, 행동, 결과 중심으로 구체적으로 기술하시오."
126,4,4. 직무수행을 통하여 문제해결능력을 발휘한 경험이 있으면 기술하시오.
127,4,"4. 공동의 목표 달성을 위한 협업 경험을 본인이 수행한 역할 중심으로 설명하고, 그 경험을 통해 무엇을 얻었는지 기술해 주십시오."
128,4,공동의 목표달성을 위해 상호신뢰와 소통을 바탕으로 협업을 진행한 사례에 대하여 자신의 역할과 기여 중심으로 소개해주세요.
129,4,"타인의 협력을 이끌어 내거나 타인을 주도적으로 도와서 공동의 목표를 달성했던 경험을 서술해주세요., 협업의 어려움과 극복 방법 또는 시너지 발휘를 위한 노력, 목표 달성 여부 및 본인의 기여도를 포함하여 구체적으로 기술)"
130,4,타인과의 갈등을 원만하게 극복한 경험에 대해 기술해 주십시오.
131,4,5. 봉사활동의 경험이 있다면 내용과 횟수(혹은 기간)를 적어 주십시오. (300자)
132,4,"가치관이 다른 구성원들과 협업했던 과정에서 본인의 역할은 무엇이었는지, 그 경험을 통해 어떤 역량이 향상되었는지 구체적으로 기술해 주십시오."
133,4,"어려운 일/과제가 주어졌을 때, 동료와 협업을 통해 새로운 가치를 창출한 경험을 구체적으로 기술하여 주십시오."
134,4,"지금까지 경험해본 단체활동(팀활동, 사회활동 포함) 중 가장 열심히 참여한 활동은 무엇이며, 그 안에서 나의 역할과 기억에 남는 성과는 무엇이었는지 구체적으로 기술하시오."
135,4,"단체 생활을 하면서 부당하다고 느꼈던 사례를 설명하고, 그 부당한 상황에서 본인은 어떠한 해결책을 제시하였는지 구체적인 사례를 통해 작성해 주십시오."
136,4,일상 또는 업무수행 등에서 공동의 성과 창출을 위해 타인과 협업했었던 사례를 제시하고 이를 달성하기 위해 본인이 어떠한 노력을 하였는지 기술하여 주시기 바랍니다.
137,4,직무 관련 경험 중 협업을 통해 성과를 낸 사례와 그 과정에서 본인이 기여한 부분을 서술해 주시기 바랍니다. (최대 800자 입력가능)
138,4,사회활동 및 대외활동에 대한 경험을 작성하시오.*
139,4,"학교나 직장 또는 기타 단체에서 문제 상황이 발생하였을 경우, 창조적이고 논리적인 사고를 통하여 이를 해결해 본 경험이 있으면 자세하게 기술하여 주십시오. (문제해결능력)"
140,4,본인이 속해있던 집단 또는 조직에서 구성원들과 협동하면서 우수한 결과를 얻었던 경험(또는 결과가 좋지 않았던 경험)과 그 과정에서 자신의 행동 및 노력 등을 구체적으로 기술하시오.
141,4,"낯선 환경, 위협적인 도전, 회의론, 무관심 등에도 불구하고 다른 이들과 함께 협업하여 업무 성과를 향상시킨 사례를 구체적으로 기술해주세요."
142,4,"커뮤니케이션을 잘하는 사람은 어떤 사람인지 간략히 정의하고, 커뮤니케이션 역량을 발휘했던 사례를 기술해주세요."
143,4,"혼자하기 어려운 일에서 다양한 자원 활용, 타인의 협력을 최대한 이끌어내며, Teamwork를 활용한 경험은?"
144,4,[인 성] 본인은 다른 사람들에게 어떤 사람이라고 평가받고 싶은지와 그 이유에 대하여 기술해 주시기 바랍니다. 다른 사람들과의 팀웍/협력/존중을 바탕으로 좋은 결과를 얻을 수 있었던 경험에 대해 기술해 주시기 바랍니다.
145,4,"공동의 목표를 달성하기 위해 다른 사람들과 힘을 합쳐 노력했던 경험을 구체적으로 기술하고, 그 경험을 통해 배운 점을 작성해 주세요."
146,4,"조직 또는 단체생활에서 겪었던 가장 큰 갈등 상황은 무엇이며, 이를 극복하기 위해 노력했던 경험을 구체적으로 기술하여 주십시오."
147,4,지금까지 살아오면서 어려운 상황에서도 약속과 원칙을 지켜 신뢰를 형성·유지했던 경험이 있으면 서술해 주십시오.
148,4,"제한된 자원(예: 인력, 시간, 비용 등)에도 불구하고 누군가와의 협상에서 성공적 결과를 이끌어냈던 경험이 있으면 서술해 주십시오."
149,4,그룹의 프로젝트 수행 과정에서 가진 책임감
150,4,"3. 단체생활에서 가장 대하기 어려웠던 리더(상사)가 어떤 유형이었는지, 어떻게 적극적으로 어려움을 해결해 나갔는지 본인의 경험을 서술해주세요. (600자 이하)"
