rank,cluster_id,question,noun_form
13,1,"우리 공단의 사업 중 본인이 가장 관심을 가지고 있는 분야는 무엇이며, 그 이유는 무엇인지 서술하여 주십시오.",우리 공단 사업 본인 가장 관심 가지고 분야 무엇 이유 무엇인지 서술
14,1,공공기관 근무자로서 가장 중시되어야 하는 직업윤리는 무엇이라 생각하는지 서술하여 주십시오.,공공기관 근무자로서 가장 중시되어야 직업윤리 무엇이라 생각하는지 서술
15,1,가장 관심 있게 들었던 전공과목과 해당 과목에서의 본인 장점,가장 관심 있게 들었던 전공과목 해당 과목에서 본인 장점
16,1,최근 3년 내 가장 어려웠던 도전은 무엇이었으며 그 경험을 통해 무엇을 배웠는지 기술해 주십시오.,최근 3년 가장 어려웠던 도전 무엇이었으며 경험 무엇 배웠는지 기술해
17,1,타인과 협업하는 과정에서 본인이 가장 중요하다고 생각하는 덕목과 그 이유를 실제 경험과 함께 서술하시오. 493 / 500 자,타인 협업 과정 본인 가장 중요하다고 생각 덕목 이유 실제 경험 서술하 493 500
18,1,"한국증권금융의 핵심가치* 중 가장 중요하다고 생각하는 가치와 그 이유를 밝히고, 본인이 해당 가치 제고를 위해 기여할 수 있는 방안을 구체적으로 제시하시오. * 균형성, 전문성, 동반성장, 고객 신뢰, 지속가능성 697 / 700 자",한국증권금융 핵심가치 가장 중요하다고 생각 가치 이유 밝히고 본인 해당 가치 제고 기여할 방안 구체적 제시하 균형성 전문성 동반성장 고객 신뢰 지속가능성 697 700
19,1,"학업 이외의 활동에서 본인이 가장 열정적으로 도전했던 경험과 그 결과에 대해 소개하고, 해당 경험을 통해 얻은 교훈을 구체적으로 서술하시오. 697 / 700 자",학업 이외 활동 본인 가장 열정적 도전했던 경험 결과 대해 소개 해당 경험 교훈 구체적 서술하 697 700
20,1,"BGF의 5가지 가치관 중 본인을 가장 잘 표현하는 가치관 1개를 선택하고, 그 이유를 본인의 경험과 함께 작성해 주세요. (최대 500자 입력 가능)",BGF 5가지 가치관 본인 가장 표현 가치관 1개 선택 이유 본인 경험 작성해
21,1,본인이 경험한 일 또는 사건 중 가장 어려웠거나 힘들었던 사례와 극복과정을 기술해 주십시오.,본인 경험한 사건 가장 어려웠거 힘들었던 사례 극복과정 기술해
22,1,"AJ에는 여섯 가지의 핵심가치가 있습니다 . 당사의 핵심가치 중 당신을 가장 잘 표현할 수 있는 한 가지를 본인의 성격 그리고 경험을 바탕으로 기술해 주십시오. [400~1,000자 이내]",AJ에 여섯 가지 핵심가치 당사 핵심가치 당신 가장 표현할 가지 본인 성격 그리고 경험 바탕 기술해 4001
23,1,본원의 핵심가치 중 자신과 가장 부합하다고 생각하는 가치를 선택하여 그 이유를 경험을 토대로 서술하시기 바랍니다.,본원 핵심가치 자신 가장 부합하다고 생각 가치 선택 이유 경험 토대 서술하시기 바랍니다
24,1,지금의 나를 있게 한 가장 중요한 사건에 대해 구체적으로 기술해주세요.,지금 있게 가장 중요한 사건 대해 구체적 기술해
25,1,"한국예탁결제원의 인재상 중 본인과 가장 부합된다고 생각하는 인재상이 무엇인지 선택하고 그렇게 생각하는 이유를 본인의 교육, 경험 등 구체적 사례를 들어 기술해주십시오. (400자 이상 1,000자 이내) 892 / 1000 자",한국예탁결제원 인재상 본인 가장 부합된다고 생각 인재상 무엇인지 선택 그렇게 생각 이유 본인 교육 경험 구체적 사례 들어 기술해주 892 1000
26,1,"한국예탁결제원을 가장 잘 표현할 수 있는 하나의 수식어 또는 단어를 정의하고 해당 단어를 선택한 이유에 대해 한국예탁결제원이 수행하는 업무의 성격과 연관지어 기술해주십시오. (400자 이상 1,000자 이내) 930 / 1000 자",한국예탁결제원 가장 표현할 하나 수식어 단어 정의 해당 단어 선택한 이유 대해 한국예탁결제원 수행 업무 성격 연관지어 기술해주 930 1000
27,1,"본인의 삶에서 가장 중요하게 여기는 가치는 무엇이며, 공단 직원으로서 직업윤리의 중요성을 본인의 가치관 중심으로 기술해 주십시오. (500자)",본인 가장 중요하게 여기 가치 무엇 공단 직원으로서 직업윤리 중요성 본인 가치관 중심 기술해 500자
28,1,"관심과 열정을 가지고 했던 다양한 경험 중 가장 기억에 남는 것이 무엇이며, 그것을 통해 얻은 교훈이 있다면 기술해주세요.",관심 열정 가지고 했던 다양한 경험 가장 기억 무엇 그것 교훈 있다면 기술해
29,1,"본인의 성장과정을 간략히 기술하되, 가장 힘들었던 시기와, 사유, 그 시기를 극복하기 위해 어떠한 노력을 기울였는지 기술해 주십시오.",본인 성장과정 간략히 기술하되 가장 힘들었던 시기 사유 시기 극복하기 어떠한 노력 기울였는지 기술해
30,1,가장 관심있게 들었던 전공 과목과 해당 과목에서의 본인 장점.,가장 관심있게 들었던 전공 과목 해당 과목에서 본인 장점
31,1,"공공기관 직원으로서 갖추어야 하는 가장 중요한 가치는 무엇이라고 생각하는지 기술하고, 본인이 어떻게 이에 부합하는지에 대하여 작성하여 주십시오.",공공기관 직원으로서 갖추어야 가장 중요한 가치 무엇이라고 생각하는지 기술 본인 어떻게 부합하는지 작성
32,1,자신의 인생에 가장 영향을 끼친 사건 3가지를 든다면? (300자),자신 인생 가장 영향 끼친 사건 3가지 든다면 300자
33,1,"본인이 경험해 본 것 중에서 가장 의미 있다고 생각하는 경험은 무엇이며, 그 이유에 대하여 말씀해 주십시오.(700자)",본인 경험해 가장 의미 있다고 생각 경험 무엇 이유 말씀해 주십시오700자
34,1,"우리 회사의 인재상 중 본인에게 가장 어울리는 인재상을 고르고, 해당 인재상을 통해 성취감을 느꼈던 경험을 기술하십시오.",우리 회사 인재상 본인 가장 어울리 인재상 고르고 해당 인재상 성취감 느꼈던 경험 기술하
35,1,"한국예탁결제원의 인재상 중 본인과 가장 부합된다고 생각하는 인재상이 무엇인지 선택하고 그렇게 생각하는 이유를 본인의 교육, 경험 등 구체적 사례를 들어 기술해주십시오. (400자 이상 1,000자 이내)",한국예탁결제원 인재상 본인 가장 부합된다고 생각 인재상 무엇인지 선택 그렇게 생각 이유 본인 교육 경험 구체적 사례 들어 기술해주
36,1,"한국예탁결제원을 가장 잘 표현할 수 있는 하나의 수식어 또는 단어를 정의하고 해당 단어를 선택한 이유에 대해 한국예탁결제원이 수행하는 업무의 성격과 연관지어 기술해주십시오. (400자 이상 1,000자 이내)",한국예탁결제원 가장 표현할 하나 수식어 단어 정의 해당 단어 선택한 이유 대해 한국예탁결제원 수행 업무 성격 연관지어 기술해주
37,1,"사회경험 중 가장 힘들었던 대인관계에 대한 사례와 이를 해결하기 위하여 본인이 노력한 점에 대해 구체적으로 기술하여 주십시오.가능한 지원분야 해당 직무와 연계하여 기술하며, 이해관계자의 인적정보 등은 제외하여 서술하되 구체적으로 기술하여 주십시오.",사회경험 가장 힘들었던 대인관계 사례 해결하기 본인 노력한 대해 구체적 기술 주십시오가능한 지원분야 해당 직무 연계 기술 이해관계자 인적정보 제외 서술하되 구체적 기술
38,1,최근 5년간 본인이 경험한 가장 어려웠던 일을 기술하고 이후의 과정과 결과에 대해 기술해 주십시오,최근 5년간 본인 경험한 가장 어려웠던 기술 이후 과정 결과 대해 기술해
39,1,"귀하가 가장 중요하게 생각하는 가치관은 무엇이며, 이러한 가치관이 한국철도공사가 지향하고자 하는 바와 어떻게 일치한다고 생각하는지 작성해 주십시오.",귀하 가장 중요하게 생각 가치관 무엇 이러한 가치관 한국철도공사 지향하고자 어떻게 일치한다고 생각하는지 작성해
40,1,본인이 속한 조직에서 수행한 활동·업무 중에서 가장 어려웠던 경험과 어려움을 극복하기 위한 노력·마음가짐 등을 기재하여 주십시오. (700자 이내),본인 속한 조직 수행한 활동업무 가장 어려웠던 경험 어려움 극복하기 노력마음가짐 기재
41,1,공사 직원으로서 가장 중요하다고 생각하는 직업윤리 한 가지를 제시하고 본인은 해당 직업윤리를 얼마나 잘 지키고 있는지 관련 사례와 함께 스스로 평가하여 기술해 주십시오.,공사 직원으로서 가장 중요하다고 생각 직업윤리 가지 제시 본인 해당 직업윤리 얼마 지키고 있는지 사례 스스 평가 기술해
42,1,한국마사회에 입사 후 가장 수행하고 싶은 일을 이유와 함께 기술하고 이 일을 통해 주변으로부터 어떤 평가를 받는 직원이 되고 싶은지 기술하여 주십시오.,한국마사회 입사 가장 수행 이유 기술 주변으로 어떤 평가 직원 되고 싶은지 기술
43,1,"타인과 함께 일을 할 때 가장 중요하게 생각하는 점을 이유와 함께 설명하고, 그 부분이 맞지 않아 갈등이 발생했던 사례를 자세하게 기술하여 주십시오.",타인 가장 중요하게 생각 이유 설명 부분 맞지 않아 갈등 발생했던 사례 자세하게 기술
44,1,사회활동 : 학업 이외에 열정과 관심을 가지고 했던 다양한 경험 중 가장 기억에 남는 것을 구체적으로 기술해 주세요.,사회활동 학업 이외 열정 관심 가지고 했던 다양한 경험 가장 기억 구체적 기술해
45,1,"본인이 살아오면서 가장 강렬히 성취하고 싶었던 일은 무엇입니까? 그 일을 꼭 성취하고 싶었던 이유와 이를 달성하기 위해 구체적으로 했던 일, 달성 과정 중 발생한 갈등과 극복방안, 달성 과정 중 타인과의 협력 경험, 달성 결과와 느낀점을 기술하여 주십시오.",본인 살아오면서 가장 강렬히 성취 싶었던 무엇입니까 성취 싶었던 이유 달성하기 구체적 했던 달성 과정 발생한 갈등 극복방안 달성 과정 타인과 협력 경험 달성 결과 느낀점 기술
46,1,"[도전] 본인이 가장 재미를 느끼고 끝까지 파고들어 본 경험 또는 성취감을 느꼈던 경험이나, 성장할 수 있었던 경험이 있다면 성패와 무관하게 경험에서 배운 점과 자신의 어떤 부분이 성장했는지 등 구체적인 내용을 서술해 주세요.",도전 본인 가장 재미 느끼고 파고들어 경험 성취감 느꼈던 경험 성장할 있었던 경험 있다면 성패 무관하게 경험 배운 자신 어떤 부분 성장했는지 구체적인 내용 서술해
47,1,"타인과의 관계에서 가장 힘들었던 갈등상황은 무엇이었으며, 이를 어떻게 극복하였는지 구체적으로 기술하시오.",타인과 관계 가장 힘들었던 갈등상황 무엇이었으며 어떻게 극복하였는지 구체적 기술하
48,1,자신의 인생에 있어 가장 영향을 끼친 사건 3가지를 적어주십시오.,자신 인생 있어 가장 영향 끼친 사건 3가지 적어주
49,1,"지금까지 경험한 가장 큰 실패는 무엇이었고, 실패를 통해 배운 것은 무엇입니까?",지금 경험한 가장 실패 무엇이었고 실패 배운 무엇입니까
50,1,"BGF의 5가지 가치관(채용홈페이지 '우리의 가치관' 참조) 중 본인을 가장 잘 표현하는 가치관 1개를 선택하고, 그 이유를 본인의 경험과 함께 작성해 주세요.",BGF 5가지 가치관 본인 가장 표현 가치관 1개 선택 이유 본인 경험 작성해
51,1,자신의 인생에 가장 영향을 끼친 사건 3가지를 써주십시오.,자신 인생 가장 영향 끼친 사건 3가지 써주
52,1,학업 이외에 관심과 열정을 가지고 했던 다양한 경험 중 기억에 남는 것을 구체적으로 기술해주세요,학업 이외 관심 열정 가지고 했던 다양한 경험 기억 구체적 기술해
53,1,본인의 가장 뛰어난 역량은 무엇인가요?(300자),본인 가장 뛰어난 역량 무엇인가요300자
54,1,"하기의 가치관중 본인이 가장 우선시하는 항목은 무엇인가요?(20자)- 정직, 열정, 창의, 변화, 성장, 균형, 성취, 책임, 도전, 팀워크, 믿음, 긍정, 완벽, 헌신",하기 가치관중 본인 가장 우선시 항목 무엇인가요20자 정직 열정 변화 성장 균형 성취 책임 도전 팀워크 믿음 긍정 완벽 헌신
55,1,지금까지 본인이 한 일 중 가장 창조적이고 혁신적인 것은 무엇이었나요?(300자),지금 본인 가장 창조적 혁신적인 무엇이었나요300자
56,1,"본인이 회사를 선택할 때 가장 중요한 항목 2개를 선정하고, 에스엘의 어떤 부분이 해당 항목에 부합하는지 구체적으로 서술해 주십시오(600자)",본인 회사 선택할 가장 중요한 항목 2개 선정 에스엘 어떤 부분 해당 항목 부합하는지 구체적 서술해 주십시오600자
57,1,"지원 직무에서 가장 중요하다고 생각하는 가치를 3가지 선정하고 그렇게 선정한 이유와 그 중 본인이 가장 강점이라고 생각하는 가치와 관련된 경험, 본인만의 차별화된 경험 등을 구체적인 사례를 들어 서술해 주십시오(1000자)",지원 직무 가장 중요하다고 생각 가치 3가지 선정 그렇게 선정한 이유 본인 가장 강점이라고 생각 가치 관련된 경험 본인만 차별화된 경험 구체적인 사례 들어 서술해
58,1,"본인의 성장과정을 간략히 기술하되 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다.(1500자)",본인 성장과정 간략히 기술하되 자신 가장 영향 끼친 사건 인물 포함 기술하시기 바랍니다
59,1,"조직의 구성원으로서 가장 중요하는 가치나 덕목이 무엇인지 소개하고, 그와 관련된 본인의 경험이나 실천사례를 기술하여 주십시오(600자)",조직 구성원으로서 가장 중요 가치 덕목 무엇인지 소개 관련된 본인 경험 실천사례 기술 주십시오600자
60,1,"DHL 4대 문화인 Speed / Right 1st Time / Can Do / Passion 중 본인과 가장 가까운 특성 하나를 고르고 선택한 이유를 경험을 바탕으로 작성해 주십시오. (1,000자)",DHL 4대 문화인 Speed Right 1st Time Can Do Passion 본인 가장 가까운 특성 하나 고르고 선택한 이유 경험 바탕 작성해
61,1,"가장 중압감과 스트레스를 받았던 경험과 그 상황을 어떻게 극복하였는지 구체적으로 작성해 주십시오. (1,000자)",가장 중압감 스트레스 받았던 경험 상황 어떻게 극복하였는지 구체적 작성해
62,1,"지금까지 경험했던 가장 어렵고 힘든 상황은 무엇이었고, 그때의 감정과 극복하기 위해 어떤 노력을 하였고 결과는 어떠했는지 작성해 주세요. (최대 500자)",지금 경험했던 가장 어렵고 힘든 상황 무엇이었고 그때 감정 극복하기 어떤 노력 하였고 결과 어떠했는지 작성해
63,1,가장 어려웠던 상황과 그 상황을 극복해낸 과정 및 결과에 대해 작성해 주세요. (1000자),가장 어려웠던 상황 상황 극복해낸 과정 결과 대해 작성해
64,1,"EY Value Fit Question 아래 EY Value 중 본인이 가장 부합한다고 생각하는 요소 한 가지를 선택하시고 그 이유도 기재하시기 바랍니다. 첫째, 성실하고 남을 존중하며, 더불어 일하는 사람 둘째, 활력, 열정 그리고 선도하는 용기를 가진 사람 셋째, 바르게 행동하며 관계를 구축하는사람",EY Value Fit Question 아래 EY Value 본인 가장 부합한다고 생각 요소 가지 선택하시고 이유 기재하시기 바랍니다 첫째 성실 존중 더불어 사람 둘째 활력 열정 그리고 선도 용기 가진 사람 셋째 바르게 행동 관계 구축하는사람
65,1,"타인과 협력하는 과정에서 가장 어려웠던 일을 사례를 들어 설명하고, 어려움을 어떻게 극복하였으며 그를 통해 무엇을 느꼈는지 서술하여 주십시오.",타인 협력 과정 가장 어려웠던 사례 들어 설명 어려움 어떻게 극복하였으며 무엇 느꼈는지 서술
66,1,"넷마블 출시 게임 외, 최근 가장 인상깊게 본 게임 마케팅 활동(인게임 이벤트 및 프로모션 제외)에 대해 설명하고, 해당 마케팅 캠페인을 분석해 주십시오.",넷마블 출시 게임 최근 가장 인상깊게 게임 마케팅 활동 대해 설명 해당 마케팅 캠페인 분석해
67,1,"본인의 성장과정을 간략히 기술하되, 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다(1000자)",본인 성장과정 간략히 기술하되 현재 자신 가장 영향 끼친 사건 인물 포함 기술하시기 바랍니다
68,1,학업 이외 활동 중 가장 의미 있었던 활동과 그것이 왜 가장 의미가 있었던 활동인지 이유에 대해 기술해 주시기 바랍니다(700자),학업 이외 활동 가장 의미 있었던 활동 그것 가장 의미 있었던 활동인지 이유 대해 기술해 주시기 바랍니다700자
69,1,"본인의 경험 중 가장 힘들었던 경험, 실패했다고 생각하는 사례를 적고 이를 어떻게 극복 했는지 설명해 주세요",본인 경험 가장 힘들었던 경험 실패했다고 생각 사례 적고 어떻게 극복 했는지 설명해
70,1,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다(1500자)",본인 성장과정 간략히 기술하되 현재 자신 가장 영향 끼친 사건 인물 포함 기술하시기 바랍니다
71,1,"인생에서 가장 큰 터닝포인트가 되는 사건은 무엇이었고, 그 이유를 서술해주십시오. (500자 이상 1000자 이내)",인생 가장 터닝포인트 사건 무엇이었고 이유 서술해주
72,1,업무를 진행하면서 가장 어려운 점,업무 진행하면서 가장 어려운
73,1,본인이 살아오면서 가장 도전적이었거나 가장 인상 깊었던 경험을 기술하세요,본인 살아오면서 가장 도전적이었거 가장 인상 깊었던 경험 기술하
74,1,(문제해결능력) 지금까지 살아오면서 부딪혔던 가장 큰 난관과 이를 극복한 경험에 대하여 기술하여 주십시오.,지금 살아오면서 부딪혔던 가장 난관 극복한 경험 기술
75,1,"지원분야 직무기술서'직무수행 내용' 중 본인이 가장 잘 수행할 수 있는 업무 1 가지를 선정하고, 그 이유와 해당분야 전문가가 되기 위한 구체적인 자기계발 계획을 서술하여 주십시오. (600자 이내)",지원분야 직무기술서직무수행 내용 본인 가장 수행할 업무 가지 선정 이유 해당분야 전문가 되기 구체적인 자기계발 계획 서술
76,1,최근 3년간 이뤘던 성취 중 가장 기억에 남는 일 또는 다양한 입장을 가진 사람들의 의견을 조율하여 협의를 이끌어 낸 경험 등을 서술해 주십시오. (600자 이내),최근 3년간 이뤘던 성취 가장 기억 다양한 입장 가진 사람들 의견 조율 협의 이끌어 경험 서술해
77,1,"본인의 성장과정을 간략히 기술하되 현재의 자신에게 가장 큰 영향을 끼친 사건, 인물 등을 포함하여 기술하시기 바랍니다. (작품속 가상인물도 가능)",본인 성장과정 간략히 기술하되 현재 자신 가장 영향 끼친 사건 인물 포함 기술하시기 바랍니다
78,1,"본인의 가치관은 무엇이며, 이를 형성하는데 가장 큰 영향을 끼친 경험을 구체적으로 기술해주십시오.",본인 가치관 무엇 형성하는데 가장 영향 끼친 경험 구체적 기술해주
79,1,"타인과의 관계에서 가장 힘들었던 갈등상황은 무엇이었으며, 이를 어떻게 극복하였는지 구체적으로 기술하시오",타인과 관계 가장 힘들었던 갈등상황 무엇이었으며 어떻게 극복하였는지 구체적 기술하
80,1,KT의 핵심가치 중 자신에게 가장 부합하는 것을 선택하고 그 이유를 구체적인 사례와 함께 기술해 주십시오,KT 핵심가치 자신 가장 부합 선택 이유 구체적인 사례 기술해
81,1,"변화의 필요성을 가장 크게 느꼈던 순간을 떠올려주시고, 그 상황을 어떻게 해결했는지 적어주세요",변화 필요성 가장 크게 느꼈던 순간 떠올려주시고 상황 어떻게 해결했는지 적어
82,1,"금융투자협회의 역할 중 가장 중요하다고 생각하는 것이 무엇이고, 그 이유를 서술하시기 바랍니다.",금융투자협회 역할 가장 중요하다고 생각 무엇 이유 서술하시기 바랍니다
83,1,"본인이 회사를 선택할 때 가장 중시하는 가치는 무엇이며, 포스코가 그 가치에 부합하는 이유를 서술하여 주십시오.(800자)",본인 회사 선택할 가장 중시 가치 무엇 포스코 가치 부합 이유 서술 주십시오800자
84,1,본인의 가치관을 가장 잘 표현해주는 경험/활동을 기술하시오. (공백 포함 500자 이내),본인 가치관 가장 표현해주 경험활동 기술하
85,1,가장 열정/도전적으로 임했던 일이 무엇이었으며 그 과정에서 어떠한 노력을 하였고 무엇을 배웠는지 작성해 주세요. (최대 700자 입력가능),가장 열정도전적 임했던 무엇이었으며 과정 어떠한 노력 하였고 무엇 배웠는지 작성해
86,1,"5. 공공기관 직원으로서 갖추어야 하는 가장 중요한 가치는 무엇이라고 생각하는지 기술하고, 본인이 어떻게 이에 부합하는지에 대하여 작성하여 주십시오.",공공기관 직원으로서 갖추어야 가장 중요한 가치 무엇이라고 생각하는지 기술 본인 어떻게 부합하는지 작성
87,1,"3. 본인이 경험한 단체생활 또는 조직생활 중 가장 열정적이고 헌신적이었던 활동에 대해 작성해주십시오. [활동의 이유, 결과 등]",본인 경험한 단체생활 조직생활 가장 열정적 헌신적이었던 활동 대해 작성해주 활동 이유
88,1,"아래 키워드 중 본인에게 가장 적합하다고 생각되는 것과, 부족하다고 생각되는 것을 각각 선택하고, 그 이유 및 부족한 부분에 대한 개선방안에 대해 기술해주십시오. [키워드 : 협업 / 신뢰 / 긍정적 / 시너 지 / 적극성 / 유연성 / 심사숙고 / 문제해결 / 도전 / 창의 / 책임감 / 자기계발]",아래 키워드 본인 가장 적합하다고 생각되 부족하다고 생각되 각각 선택 이유 부족한 부분 개선방안 대해 기술해주 키워드 협업 신뢰 긍정적 시너 적극성 유연성 심사숙고 문제해결 도전 책임감 자기계발
89,1,"본인에게 가장 가치있는 경험이 무엇이며, 해당 경험이 본인의 성장에 어떠한 영향을 끼쳤는지 작성해 주세요.",본인 가장 가치 경험 무엇 해당 경험 본인 성장 어떠한 영향 끼쳤는지 작성해
90,1,"본인이 가장 좋아하고, 잘할 수 있는 기술이나 능력에 대해 작성해주세요.",본인 가장 좋아 잘할 기술 능력 대해 작성해
91,1,"본인이 살아오면서 가장 열정적 또는 헌신적으로 몰두했던 일(학업, 구직활동 제외)은 무엇이었는지 설명하고, 해당 경험이 입사 이후 업무수행에 어떠한 도움이 될 수 있는지 기술해 주십시오.",본인 살아오면서 가장 열정적 헌신적 몰두했던 무엇이었는지 설명 해당 경험 입사 이후 업무수행 어떠한 도움 있는지 기술해
92,1,평소 내가 가장 좋아하는 일은 무엇인지 구체적인 경험을 바탕으로 서술해 주십시오. (600자),평소 가장 좋아 무엇인지 구체적인 경험 바탕 서술해 600자
93,1,"지원직무와 관련한 경험 및 역량, 관심사항 등을 토대로 자신을 가장 잘 설명할 수 있는 내용에 대해 서술해 주십시오.",지원직무 관련한 경험 역량 관심사항 토대 자신 가장 설명할 내용 대해 서술해
94,1,"본인의 성장과정을 간략히 기술하되, 가장 힘들었던 시기와, 사유, 그 시기를 극복하기 위해 어떠한 노력을 기울였는지 기술해 주십시오. (200-800자)",본인 성장과정 간략히 기술하되 가장 힘들었던 시기 사유 시기 극복하기 어떠한 노력 기울였는지 기술해
95,1,2. 지원한 직무분야와 관련하여 가장 중요하다고 생각하는 역량 2가지와 그 이유에 대해 기술해 주십시오. * 한글 500자 이내 및 16라인 이내로 작성,지원한 직무분야 관련 가장 중요하다고 생각 역량 2가지 이유 대해 기술해 한글 16라인 이내 작성
96,1,My Story 지금까지 살아오면서 가장 많은 노력을 쏟아부었던 성공 혹은 실패 경험과 그 과정을 통해 무엇을 배웠는지 소개해주세요,My Story 지금 살아오면서 가장 노력 쏟아부었던 성공 실패 경험 과정 무엇 배웠는지 소개해
97,1,본인이 겪은 가장 큰 성취경험 또는 실패경험,본인 가장 성취경험 실패경험
98,1,3. 최근 3년 내 가장 어려웠던 도전은 무엇이었으며 그 경험을 통해 무엇을 배웠는지 기술해 주십시오.,최근 3년 가장 어려웠던 도전 무엇이었으며 경험 무엇 배웠는지 기술해
99,1,가장 관심있게 들었던 전공 과목과 해당 과목에서의 본인 장점,가장 관심있게 들었던 전공 과목 해당 과목에서 본인 장점
100,1,"4. 지금까지 경험한 가장 큰 실패는 무엇이었고, 실패를 통해 배운 것은 무엇입니까? (300자)",지금 경험한 가장 실패 무엇이었고 실패 배운 무엇입니까 300자
101,1,"지금까지 살아오면서 가장 많은 노력을 쏟아부었던 성공 혹은 실패 경험과 그 과정을 통해 무엇을 배웠는지 소개해주세요 - 무엇을 달성하기 위해, 구체적으로 어떻게 노력을 했으며, 성공/실패 경험이 자신에게 어떤 영향을 주었는지 구체적으로 기술해주시기 바랍니다.",지금 살아오면서 가장 노력 쏟아부었던 성공 실패 경험 과정 무엇 배웠는지 소개해 무엇 달성하기 구체적 어떻게 노력 했으며 성공실패 경험 자신 어떤 영향 주었는지 구체적 기술해주시기 바랍니다
102,1,"지금까지 경험해본 단체활동(팀활동, 사회활동 포함) 중 가장 열심히 참여한 활동은 무엇이며, 그 안에서 나의 역할과 기억에 남는 성과는 무엇이었는지 구체적으로 기술하시오.",지금 경험해본 단체활동 가장 열심히 참여한 활동 무엇 역할 기억 성과 무엇이었는지 구체적 기술하
103,1,1. 자신에게 영향을 끼친 사건과 인물 등을 포함하여 본인이 가지고 있는 가장 중요한 가치관은 무엇인지 설명해 주세요.,자신 영향 끼친 사건 인물 포함 본인 가지고 가장 중요한 가치관 무엇인지 설명해
104,1,본인의 성장과정을 서술하되 자신에게 가장 큰 영향을 끼친 사건이나 인물 등을 포함하여 서술하여 주시기 바랍니다.,본인 성장과정 서술하되 자신 가장 영향 끼친 사건 인물 포함 서술 주시기 바랍니다
